NAME,year,month,utility_name,total_disconnections,est_disconnections,avg_disconnection_rate,difference,PCT_DIF,mae,mape
"Mono County, California",2019,Oct,Southern California Edison,34,33.971259943546315,4.857142857142857,0.02874005645368527,-0.08452957780495668,0.02874005645368527,0.08452957780495668
"Mono County, California",2019,Sep,Southern California Edison,46,45.95791634590711,9.2,0.04208365409289172,-0.09148620454976461,0.04208365409289172,0.09148620454976461
"Mono County, California",2020,Feb,Southern California Edison,23,22.97844495765974,5.75,0.0215550423402604,-0.09371757539243653,0.0215550423402604,0.09371757539243651
"Mono County, California",2020,Jan,Southern California Edison,12,11.991788555298948,3,0.008211444701052173,-0.06842870584210144,0.008211444701052173,0.06842870584210145
"Mono County, California",2020,Mar,Southern California Edison,1,1,0.25,0,0,0,0
"Mono County, California",2022,Dec,Southern California Edison,0,0,0,0,0,0,0
"Mono County, California",2022,Nov,Southern California Edison,0,0,0,0,0,0,0
"Mono County, California",2023,Apr,Southern California Edison,8,7.994867847061842,2,0.00513215293815783,-0.06415191172697288,0.00513215293815783,0.06415191172697288
"Mono County, California",2023,Feb,Southern California Edison,3,2.9969207082371057,3,0.003079291762894343,-0.10264305876314476,0.003079291762894343,0.10264305876314476
"Mono County, California",2023,June,Southern California Edison,2,1.9989735694123685,1,0.0010264305876315216,-0.05132152938157608,0.0010264305876315216,0.05132152938157608
"Mono County, California",2023,Mar,Southern California Edison,6,5.993841416474211,6,0.006158583525788686,-0.10264305876314476,0.006158583525788686,0.10264305876314476
"Mono County, California",2023,May,Southern California Edison,10,9.990762124711317,5,0.009237875288683028,-0.09237875288683028,0.009237875288683028,0.09237875288683028
"Mono County, California",2023,Nov,Southern California Edison,1,0.9989735694123685,1,0.0010264305876315216,-0.10264305876315216,0.0010264305876315216,0.10264305876315216
"Mono County, California",2023,Sep,Southern California Edison,1,0.9989735694123685,1,0.0010264305876315216,-0.10264305876315216,0.0010264305876315216,0.10264305876315216
"Mono County, California",2024,Apr,Southern California Edison,3,2.9989735694123683,1.5,0.0010264305876317437,-0.03421435292105812,0.0010264305876317437,0.03421435292105812
"Mono County, California",2024,Mar,Southern California Edison,2,1.9989735694123685,1,0.0010264305876315216,-0.05132152938157608,0.0010264305876315216,0.05132152938157608
"Mono County, California",2024,May,Southern California Edison,9,8.991788555298948,4.5,0.008211444701052173,-0.09123827445613525,0.008211444701052173,0.09123827445613526
"Orange County, California",2018,Aug,Southern California Edison,5113,5097.674791420906,67.27631578947368,15.325208579093669,-0.29973026753556953,15.325208579093669,0.29973026753556953
"Orange County, California",2018,Dec,Southern California Edison,2583,2575.464469105119,33.98684210526316,7.535530894881049,-0.2917356134293863,7.535530894881049,0.2917356134293863
"Orange County, California",2018,Nov,Southern California Edison,5585,5567.095360811974,73.48684210526316,17.904639188025612,-0.3205844080219447,17.904639188025612,0.3205844080219447
"Orange County, California",2018,Oct,Southern California Edison,7700,7674.878157408474,101.3157894736842,25.12184259152582,-0.3262576959938418,25.12184259152582,0.3262576959938418
"Orange County, California",2018,Sep,Southern California Edison,5478,5459.1561261796305,72.07894736842105,18.84387382036948,-0.3439918550633348,18.84387382036948,0.3439918550633348
